#,Name,Team,IP,FA-X,FT-X,FC-X,FS-X,FO-X,SI-X,SL-X,CU-X,KC-X,EP-X,CH-X,SC-X,KN-X,MonthSeason,MonthYear
61,Michael Lorenzen,LAA,32.2,-7.1, ,-0.8, , ,-10.3,5.6, , , ,-9.8, , ,2,5
62,Sandy Alcantara,MIA,42.1,-7.1, , , , ,-10.7,-0.2,1.2, , ,-9.8, , ,2,5
63,Gerrit Cole,NYY,33.2,-7.1, ,-0.9, , , ,2.3, ,4.8, ,-8.7, , ,2,5
64,Kyle Wright,ATL,29.2,-7.4, , , , ,-10.6,-0.8,5.7, , ,-9.8, , ,2,5
65,Nathan Eovaldi,BOS,28.2,-7.7, ,-0.6,-7.9, , ,2.7,4.4, , , , , ,2,5
66,Aaron Nola,PHI,33.0,-8.2, ,-0.8, , ,-10.7, , ,7.6, ,-9.4, , ,2,5
67,Zach Davies,ARI,30.0, , ,-3.8, , ,-9.3, ,5.6, , ,-8.7, , ,2,5
68,Jakob Junis,SFG,27.0, , ,1.2, , ,-8.0,7.7, , , ,-6.0, , ,2,5
69,Corbin Burnes,MIL,39.0, , ,2.5, , ,-6.4,3.6,5.0, , ,-7.7, , ,2,5
