#,Name,Team,IP,vFA,vFC,vFS,vSI,vCH,vSL,vCU,vCS,vKN,vSB,MonthSeason,MonthYear
61,Tyler Alexander,DET,33.0,90.2,85.8, ,90.3,83.0,77.1, , , , ,6,2022-09-01
62,Marco Gonzales,SEA,36.1,89.3,86.4, ,88.6,79.4, ,77.7, , , ,6,2022-09-01
63,Rich Hill,BOS,34.2,88.9,84.2, ,84.3,83.3,69.4,72.2, , , ,6,2022-09-01
64,Kyle Bradish,BAL,37.2, ,94.2, ,95.5,90.7,87.8,83.9, , , ,6,2022-09-01
65,Brady Singer,KCR,31.2, , , ,93.7,86.5,85.7, , , , ,6,2022-09-01
