Name,New team offseason 21,CSW%,F-Strike%,RE24,WAR,K-BB%,Type,Year
Christian Bethancourt,No,8.3,50.0,0.2049999999999999,0.0,-25.0,Reliever,2022
Cionel Perez,Yes,28.05,60.866666666666674,2.231666666666667,0.1333333333333333,14.516666666666666,Reliever,2022
Clarke Schmidt,No,29.53333333333333,56.13333333333333,0.7583333333333333,0.0333333333333333,13.2,Reliever,2022
Clay Holmes,No,30.366666666666664,54.6,1.3416666666666668,0.1833333333333333,16.933333333333334,Reliever,2022
Clayton Kershaw,No,29.516666666666666,66.36666666666666,4.376666666666667,0.6666666666666666,19.98333333333333,Starter,2022
Cody Morris,No,25.2,63.0,3.31,0.1,11.0,Reliever,2022
Cody Poteet,No,26.166666666666668,56.0,-0.6633333333333332,0.0,9.0,Reliever,2022
Cody Sedlock,No,28.2,62.5,-2.96,0.0,12.5,Reliever,2022
Cody Stashak,No,30.35,63.1,-1.155,0.2,24.0,Reliever,2022
Cole Irvin,No,25.45,66.01666666666667,-0.555,0.2666666666666666,12.3,Starter,2022
Cole Ragans,No,22.25,60.05,-2.29,0.15,5.9,Reliever,2022
Cole Sands,No,25.5,56.575,-1.53,-0.025,11.6,Reliever,2022
Cole Sulser,No,28.7,63.28,-0.408,0.0,15.24,Reliever,2022
Cole Waites,No,22.1,72.0,0.18,-0.1,0.0,Reliever,2022
Colin Holderman,No,17.8,60.8,-2.13,-0.1,11.4,Reliever,2022
Colin Holderman,No,17.8,60.8,-2.13,-0.1,-2.0,Reliever,2022
Colin Holderman,No,17.8,60.8,-2.13,0.1333333333333333,11.4,Reliever,2022
Colin Holderman,No,17.8,60.8,-2.13,0.1333333333333333,-2.0,Reliever,2022
Colin Holderman,No,17.8,60.8,1.1266666666666667,-0.1,11.4,Reliever,2022
Colin Holderman,No,17.8,60.8,1.1266666666666667,-0.1,-2.0,Reliever,2022
Colin Holderman,No,17.8,60.8,1.1266666666666667,0.1333333333333333,11.4,Reliever,2022
Colin Holderman,No,17.8,60.8,1.1266666666666667,0.1333333333333333,-2.0,Reliever,2022
Colin Holderman,No,17.8,60.833333333333336,-2.13,-0.1,11.4,Reliever,2022
Colin Holderman,No,17.8,60.833333333333336,-2.13,-0.1,-2.0,Reliever,2022
Colin Holderman,No,17.8,60.833333333333336,-2.13,0.1333333333333333,11.4,Reliever,2022
Colin Holderman,No,17.8,60.833333333333336,-2.13,0.1333333333333333,-2.0,Reliever,2022
Colin Holderman,No,17.8,60.833333333333336,1.1266666666666667,-0.1,11.4,Reliever,2022
Colin Holderman,No,17.8,60.833333333333336,1.1266666666666667,-0.1,-2.0,Reliever,2022
Colin Holderman,No,17.8,60.833333333333336,1.1266666666666667,0.1333333333333333,11.4,Reliever,2022
Colin Holderman,No,17.8,60.833333333333336,1.1266666666666667,0.1333333333333333,-2.0,Reliever,2022
Colin Holderman,No,28.46666666666667,60.8,-2.13,-0.1,11.4,Reliever,2022
Colin Holderman,No,28.46666666666667,60.8,-2.13,-0.1,-2.0,Reliever,2022
Colin Holderman,No,28.46666666666667,60.8,-2.13,0.1333333333333333,11.4,Reliever,2022
Colin Holderman,No,28.46666666666667,60.8,-2.13,0.1333333333333333,-2.0,Reliever,2022
Colin Holderman,No,28.46666666666667,60.8,1.1266666666666667,-0.1,11.4,Reliever,2022
Colin Holderman,No,28.46666666666667,60.8,1.1266666666666667,-0.1,-2.0,Reliever,2022
Colin Holderman,No,28.46666666666667,60.8,1.1266666666666667,0.1333333333333333,11.4,Reliever,2022
Colin Holderman,No,28.46666666666667,60.8,1.1266666666666667,0.1333333333333333,-2.0,Reliever,2022
Colin Holderman,No,28.46666666666667,60.833333333333336,-2.13,-0.1,11.4,Reliever,2022
Colin Holderman,No,28.46666666666667,60.833333333333336,-2.13,-0.1,-2.0,Reliever,2022
Colin Holderman,No,28.46666666666667,60.833333333333336,-2.13,0.1333333333333333,11.4,Reliever,2022
Colin Holderman,No,28.46666666666667,60.833333333333336,-2.13,0.1333333333333333,-2.0,Reliever,2022
Colin Holderman,No,28.46666666666667,60.833333333333336,1.1266666666666667,-0.1,11.4,Reliever,2022
Colin Holderman,No,28.46666666666667,60.833333333333336,1.1266666666666667,-0.1,-2.0,Reliever,2022
Colin Holderman,No,28.46666666666667,60.833333333333336,1.1266666666666667,0.1333333333333333,11.4,Reliever,2022
Colin Holderman,No,28.46666666666667,60.833333333333336,1.1266666666666667,0.1333333333333333,-2.0,Reliever,2022
Colin Poche,No,25.23333333333333,54.75,-0.5199999999999999,-0.0666666666666666,15.5,Reliever,2022
Collin McHugh,No,28.9,64.91666666666667,3.0033333333333334,0.2333333333333333,23.0,Reliever,2022
Collin Snider,No,25.16,50.7,-0.324,-0.02,4.339999999999999,Reliever,2022
Collin Wiles,No,27.9,58.5,-0.9,0.0,17.1,Reliever,2022
Conner Menez,No,20.8,20.0,0.25,0.0,20.0,Reliever,2022
Connor Brogdon,No,29.83333333333333,64.88333333333333,0.5933333333333334,0.0999999999999999,20.58333333333333,Reliever,2022
Connor Overton,No,24.9,63.86666666666667,2.84,0.2333333333333333,2.7999999999999994,Reliever,2022
Connor Sadzeck,No,22.9,69.2,-1.55,-0.1,7.7,Reliever,2022
Connor Seabold,No,26.133333333333336,61.26666666666667,-4.786666666666666,-0.0666666666666666,12.633333333333333,Reliever,2022
Cooper Criswell,No,37.8,84.6,0.01,0.1,23.1,Reliever,2022
Corbin Burnes,No,32.31666666666667,57.41666666666666,4.621666666666666,0.75,24.383333333333336,Starter,2022
Corbin Martin,No,24.933333333333334,58.7,-0.5366666666666667,-0.0333333333333333,5.666666666666667,Reliever,2022
Corey Dickerson,No,11.1,66.7,0.47,0.0,-16.7,Reliever,2022
Corey Kluber,Yes,29.666666666666668,67.68333333333334,-1.54,0.5166666666666667,17.216666666666665,Starter,2022
Corey Knebel,No,26.68,56.620000000000005,-0.1139999999999998,-0.02,6.42,Reliever,2022
Cory Abbott,No,27.175,52.475,-1.295,-0.1,19.75,Reliever,2022
Craig Kimbrel,No,29.933333333333334,63.63333333333333,-0.7816666666666667,0.1333333333333333,18.066666666666663,Reliever,2022
Craig Stammen,No,28.18,59.260000000000005,-1.406,-0.06,16.080000000000002,Reliever,2022
Cristian Javier,No,28.2,55.13333333333333,3.9583333333333335,0.5833333333333334,24.5,Starter,2022
Cristofer Ogando,No,28.25,64.6,-0.015,0.0,5.55,Reliever,2022
Cristopher Sanchez,No,25.75,56.26666666666666,-0.6333333333333332,-0.0166666666666666,12.433333333333332,Reliever,2022
DL Hall,No,29.450000000000003,52.6,-2.83,0.2,19.0,Reliever,2022
Dakota Hudson,No,22.933333333333334,59.3,-0.3683333333333334,0.15,2.8666666666666667,Starter,2022
Dallas Keuchel,No,25.35,48.8,-5.68,-0.15,6.5,Starter,2022
Dallas Keuchel,No,25.35,48.8,-5.68,-0.15,14.3,Starter,2022
Dallas Keuchel,No,25.35,48.8,-5.68,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,48.8,-5.68,0.0,6.5,Starter,2022
Dallas Keuchel,No,25.35,48.8,-5.68,0.0,14.3,Starter,2022
Dallas Keuchel,No,25.35,48.8,-5.68,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,48.8,-5.68,0.05,6.5,Starter,2022
Dallas Keuchel,No,25.35,48.8,-5.68,0.05,14.3,Starter,2022
Dallas Keuchel,No,25.35,48.8,-5.68,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,48.8,-4.195,-0.15,6.5,Starter,2022
Dallas Keuchel,No,25.35,48.8,-4.195,-0.15,14.3,Starter,2022
Dallas Keuchel,No,25.35,48.8,-4.195,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,48.8,-4.195,0.0,6.5,Starter,2022
Dallas Keuchel,No,25.35,48.8,-4.195,0.0,14.3,Starter,2022
Dallas Keuchel,No,25.35,48.8,-4.195,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,48.8,-4.195,0.05,6.5,Starter,2022
Dallas Keuchel,No,25.35,48.8,-4.195,0.05,14.3,Starter,2022
Dallas Keuchel,No,25.35,48.8,-4.195,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,48.8,-9.49,-0.15,6.5,Starter,2022
Dallas Keuchel,No,25.35,48.8,-9.49,-0.15,14.3,Starter,2022
Dallas Keuchel,No,25.35,48.8,-9.49,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,48.8,-9.49,0.0,6.5,Starter,2022
Dallas Keuchel,No,25.35,48.8,-9.49,0.0,14.3,Starter,2022
Dallas Keuchel,No,25.35,48.8,-9.49,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,48.8,-9.49,0.05,6.5,Starter,2022
Dallas Keuchel,No,25.35,48.8,-9.49,0.05,14.3,Starter,2022
Dallas Keuchel,No,25.35,48.8,-9.49,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,57.2,-5.68,-0.15,6.5,Starter,2022
Dallas Keuchel,No,25.35,57.2,-5.68,-0.15,14.3,Starter,2022
Dallas Keuchel,No,25.35,57.2,-5.68,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,57.2,-5.68,0.0,6.5,Starter,2022
Dallas Keuchel,No,25.35,57.2,-5.68,0.0,14.3,Starter,2022
Dallas Keuchel,No,25.35,57.2,-5.68,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,57.2,-5.68,0.05,6.5,Starter,2022
Dallas Keuchel,No,25.35,57.2,-5.68,0.05,14.3,Starter,2022
Dallas Keuchel,No,25.35,57.2,-5.68,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,57.2,-4.195,-0.15,6.5,Starter,2022
Dallas Keuchel,No,25.35,57.2,-4.195,-0.15,14.3,Starter,2022
Dallas Keuchel,No,25.35,57.2,-4.195,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,57.2,-4.195,0.0,6.5,Starter,2022
Dallas Keuchel,No,25.35,57.2,-4.195,0.0,14.3,Starter,2022
Dallas Keuchel,No,25.35,57.2,-4.195,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,57.2,-4.195,0.05,6.5,Starter,2022
Dallas Keuchel,No,25.35,57.2,-4.195,0.05,14.3,Starter,2022
Dallas Keuchel,No,25.35,57.2,-4.195,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,57.2,-9.49,-0.15,6.5,Starter,2022
Dallas Keuchel,No,25.35,57.2,-9.49,-0.15,14.3,Starter,2022
Dallas Keuchel,No,25.35,57.2,-9.49,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,57.2,-9.49,0.0,6.5,Starter,2022
Dallas Keuchel,No,25.35,57.2,-9.49,0.0,14.3,Starter,2022
Dallas Keuchel,No,25.35,57.2,-9.49,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,57.2,-9.49,0.05,6.5,Starter,2022
Dallas Keuchel,No,25.35,57.2,-9.49,0.05,14.3,Starter,2022
Dallas Keuchel,No,25.35,57.2,-9.49,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,67.15,-5.68,-0.15,6.5,Starter,2022
Dallas Keuchel,No,25.35,67.15,-5.68,-0.15,14.3,Starter,2022
Dallas Keuchel,No,25.35,67.15,-5.68,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,67.15,-5.68,0.0,6.5,Starter,2022
Dallas Keuchel,No,25.35,67.15,-5.68,0.0,14.3,Starter,2022
Dallas Keuchel,No,25.35,67.15,-5.68,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,67.15,-5.68,0.05,6.5,Starter,2022
Dallas Keuchel,No,25.35,67.15,-5.68,0.05,14.3,Starter,2022
Dallas Keuchel,No,25.35,67.15,-5.68,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,67.15,-4.195,-0.15,6.5,Starter,2022
Dallas Keuchel,No,25.35,67.15,-4.195,-0.15,14.3,Starter,2022
Dallas Keuchel,No,25.35,67.15,-4.195,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,67.15,-4.195,0.0,6.5,Starter,2022
Dallas Keuchel,No,25.35,67.15,-4.195,0.0,14.3,Starter,2022
Dallas Keuchel,No,25.35,67.15,-4.195,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,67.15,-4.195,0.05,6.5,Starter,2022
Dallas Keuchel,No,25.35,67.15,-4.195,0.05,14.3,Starter,2022
Dallas Keuchel,No,25.35,67.15,-4.195,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,67.15,-9.49,-0.15,6.5,Starter,2022
Dallas Keuchel,No,25.35,67.15,-9.49,-0.15,14.3,Starter,2022
Dallas Keuchel,No,25.35,67.15,-9.49,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,67.15,-9.49,0.0,6.5,Starter,2022
Dallas Keuchel,No,25.35,67.15,-9.49,0.0,14.3,Starter,2022
Dallas Keuchel,No,25.35,67.15,-9.49,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,25.35,67.15,-9.49,0.05,6.5,Starter,2022
Dallas Keuchel,No,25.35,67.15,-9.49,0.05,14.3,Starter,2022
Dallas Keuchel,No,25.35,67.15,-9.49,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,48.8,-5.68,-0.15,6.5,Starter,2022
Dallas Keuchel,No,23.1,48.8,-5.68,-0.15,14.3,Starter,2022
Dallas Keuchel,No,23.1,48.8,-5.68,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,48.8,-5.68,0.0,6.5,Starter,2022
Dallas Keuchel,No,23.1,48.8,-5.68,0.0,14.3,Starter,2022
Dallas Keuchel,No,23.1,48.8,-5.68,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,48.8,-5.68,0.05,6.5,Starter,2022
Dallas Keuchel,No,23.1,48.8,-5.68,0.05,14.3,Starter,2022
Dallas Keuchel,No,23.1,48.8,-5.68,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,48.8,-4.195,-0.15,6.5,Starter,2022
Dallas Keuchel,No,23.1,48.8,-4.195,-0.15,14.3,Starter,2022
Dallas Keuchel,No,23.1,48.8,-4.195,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,48.8,-4.195,0.0,6.5,Starter,2022
Dallas Keuchel,No,23.1,48.8,-4.195,0.0,14.3,Starter,2022
Dallas Keuchel,No,23.1,48.8,-4.195,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,48.8,-4.195,0.05,6.5,Starter,2022
Dallas Keuchel,No,23.1,48.8,-4.195,0.05,14.3,Starter,2022
Dallas Keuchel,No,23.1,48.8,-4.195,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,48.8,-9.49,-0.15,6.5,Starter,2022
Dallas Keuchel,No,23.1,48.8,-9.49,-0.15,14.3,Starter,2022
Dallas Keuchel,No,23.1,48.8,-9.49,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,48.8,-9.49,0.0,6.5,Starter,2022
Dallas Keuchel,No,23.1,48.8,-9.49,0.0,14.3,Starter,2022
Dallas Keuchel,No,23.1,48.8,-9.49,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,48.8,-9.49,0.05,6.5,Starter,2022
Dallas Keuchel,No,23.1,48.8,-9.49,0.05,14.3,Starter,2022
Dallas Keuchel,No,23.1,48.8,-9.49,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,57.2,-5.68,-0.15,6.5,Starter,2022
Dallas Keuchel,No,23.1,57.2,-5.68,-0.15,14.3,Starter,2022
Dallas Keuchel,No,23.1,57.2,-5.68,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,57.2,-5.68,0.0,6.5,Starter,2022
Dallas Keuchel,No,23.1,57.2,-5.68,0.0,14.3,Starter,2022
Dallas Keuchel,No,23.1,57.2,-5.68,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,57.2,-5.68,0.05,6.5,Starter,2022
Dallas Keuchel,No,23.1,57.2,-5.68,0.05,14.3,Starter,2022
Dallas Keuchel,No,23.1,57.2,-5.68,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,57.2,-4.195,-0.15,6.5,Starter,2022
Dallas Keuchel,No,23.1,57.2,-4.195,-0.15,14.3,Starter,2022
Dallas Keuchel,No,23.1,57.2,-4.195,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,57.2,-4.195,0.0,6.5,Starter,2022
Dallas Keuchel,No,23.1,57.2,-4.195,0.0,14.3,Starter,2022
Dallas Keuchel,No,23.1,57.2,-4.195,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,57.2,-4.195,0.05,6.5,Starter,2022
Dallas Keuchel,No,23.1,57.2,-4.195,0.05,14.3,Starter,2022
Dallas Keuchel,No,23.1,57.2,-4.195,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,57.2,-9.49,-0.15,6.5,Starter,2022
Dallas Keuchel,No,23.1,57.2,-9.49,-0.15,14.3,Starter,2022
Dallas Keuchel,No,23.1,57.2,-9.49,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,57.2,-9.49,0.0,6.5,Starter,2022
Dallas Keuchel,No,23.1,57.2,-9.49,0.0,14.3,Starter,2022
Dallas Keuchel,No,23.1,57.2,-9.49,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,57.2,-9.49,0.05,6.5,Starter,2022
Dallas Keuchel,No,23.1,57.2,-9.49,0.05,14.3,Starter,2022
Dallas Keuchel,No,23.1,57.2,-9.49,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,67.15,-5.68,-0.15,6.5,Starter,2022
Dallas Keuchel,No,23.1,67.15,-5.68,-0.15,14.3,Starter,2022
Dallas Keuchel,No,23.1,67.15,-5.68,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,67.15,-5.68,0.0,6.5,Starter,2022
Dallas Keuchel,No,23.1,67.15,-5.68,0.0,14.3,Starter,2022
Dallas Keuchel,No,23.1,67.15,-5.68,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,67.15,-5.68,0.05,6.5,Starter,2022
Dallas Keuchel,No,23.1,67.15,-5.68,0.05,14.3,Starter,2022
Dallas Keuchel,No,23.1,67.15,-5.68,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,67.15,-4.195,-0.15,6.5,Starter,2022
Dallas Keuchel,No,23.1,67.15,-4.195,-0.15,14.3,Starter,2022
Dallas Keuchel,No,23.1,67.15,-4.195,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,67.15,-4.195,0.0,6.5,Starter,2022
Dallas Keuchel,No,23.1,67.15,-4.195,0.0,14.3,Starter,2022
Dallas Keuchel,No,23.1,67.15,-4.195,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,67.15,-4.195,0.05,6.5,Starter,2022
Dallas Keuchel,No,23.1,67.15,-4.195,0.05,14.3,Starter,2022
Dallas Keuchel,No,23.1,67.15,-4.195,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,67.15,-9.49,-0.15,6.5,Starter,2022
Dallas Keuchel,No,23.1,67.15,-9.49,-0.15,14.3,Starter,2022
Dallas Keuchel,No,23.1,67.15,-9.49,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,67.15,-9.49,0.0,6.5,Starter,2022
Dallas Keuchel,No,23.1,67.15,-9.49,0.0,14.3,Starter,2022
Dallas Keuchel,No,23.1,67.15,-9.49,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,23.1,67.15,-9.49,0.05,6.5,Starter,2022
Dallas Keuchel,No,23.1,67.15,-9.49,0.05,14.3,Starter,2022
Dallas Keuchel,No,23.1,67.15,-9.49,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,48.8,-5.68,-0.15,6.5,Starter,2022
Dallas Keuchel,No,26.75,48.8,-5.68,-0.15,14.3,Starter,2022
Dallas Keuchel,No,26.75,48.8,-5.68,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,48.8,-5.68,0.0,6.5,Starter,2022
Dallas Keuchel,No,26.75,48.8,-5.68,0.0,14.3,Starter,2022
Dallas Keuchel,No,26.75,48.8,-5.68,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,48.8,-5.68,0.05,6.5,Starter,2022
Dallas Keuchel,No,26.75,48.8,-5.68,0.05,14.3,Starter,2022
Dallas Keuchel,No,26.75,48.8,-5.68,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,48.8,-4.195,-0.15,6.5,Starter,2022
Dallas Keuchel,No,26.75,48.8,-4.195,-0.15,14.3,Starter,2022
Dallas Keuchel,No,26.75,48.8,-4.195,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,48.8,-4.195,0.0,6.5,Starter,2022
Dallas Keuchel,No,26.75,48.8,-4.195,0.0,14.3,Starter,2022
Dallas Keuchel,No,26.75,48.8,-4.195,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,48.8,-4.195,0.05,6.5,Starter,2022
Dallas Keuchel,No,26.75,48.8,-4.195,0.05,14.3,Starter,2022
Dallas Keuchel,No,26.75,48.8,-4.195,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,48.8,-9.49,-0.15,6.5,Starter,2022
Dallas Keuchel,No,26.75,48.8,-9.49,-0.15,14.3,Starter,2022
Dallas Keuchel,No,26.75,48.8,-9.49,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,48.8,-9.49,0.0,6.5,Starter,2022
Dallas Keuchel,No,26.75,48.8,-9.49,0.0,14.3,Starter,2022
Dallas Keuchel,No,26.75,48.8,-9.49,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,48.8,-9.49,0.05,6.5,Starter,2022
Dallas Keuchel,No,26.75,48.8,-9.49,0.05,14.3,Starter,2022
Dallas Keuchel,No,26.75,48.8,-9.49,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,57.2,-5.68,-0.15,6.5,Starter,2022
Dallas Keuchel,No,26.75,57.2,-5.68,-0.15,14.3,Starter,2022
Dallas Keuchel,No,26.75,57.2,-5.68,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,57.2,-5.68,0.0,6.5,Starter,2022
Dallas Keuchel,No,26.75,57.2,-5.68,0.0,14.3,Starter,2022
Dallas Keuchel,No,26.75,57.2,-5.68,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,57.2,-5.68,0.05,6.5,Starter,2022
Dallas Keuchel,No,26.75,57.2,-5.68,0.05,14.3,Starter,2022
Dallas Keuchel,No,26.75,57.2,-5.68,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,57.2,-4.195,-0.15,6.5,Starter,2022
Dallas Keuchel,No,26.75,57.2,-4.195,-0.15,14.3,Starter,2022
Dallas Keuchel,No,26.75,57.2,-4.195,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,57.2,-4.195,0.0,6.5,Starter,2022
Dallas Keuchel,No,26.75,57.2,-4.195,0.0,14.3,Starter,2022
Dallas Keuchel,No,26.75,57.2,-4.195,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,57.2,-4.195,0.05,6.5,Starter,2022
Dallas Keuchel,No,26.75,57.2,-4.195,0.05,14.3,Starter,2022
Dallas Keuchel,No,26.75,57.2,-4.195,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,57.2,-9.49,-0.15,6.5,Starter,2022
Dallas Keuchel,No,26.75,57.2,-9.49,-0.15,14.3,Starter,2022
Dallas Keuchel,No,26.75,57.2,-9.49,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,57.2,-9.49,0.0,6.5,Starter,2022
Dallas Keuchel,No,26.75,57.2,-9.49,0.0,14.3,Starter,2022
Dallas Keuchel,No,26.75,57.2,-9.49,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,57.2,-9.49,0.05,6.5,Starter,2022
Dallas Keuchel,No,26.75,57.2,-9.49,0.05,14.3,Starter,2022
Dallas Keuchel,No,26.75,57.2,-9.49,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,67.15,-5.68,-0.15,6.5,Starter,2022
Dallas Keuchel,No,26.75,67.15,-5.68,-0.15,14.3,Starter,2022
Dallas Keuchel,No,26.75,67.15,-5.68,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,67.15,-5.68,0.0,6.5,Starter,2022
Dallas Keuchel,No,26.75,67.15,-5.68,0.0,14.3,Starter,2022
Dallas Keuchel,No,26.75,67.15,-5.68,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,67.15,-5.68,0.05,6.5,Starter,2022
Dallas Keuchel,No,26.75,67.15,-5.68,0.05,14.3,Starter,2022
Dallas Keuchel,No,26.75,67.15,-5.68,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,67.15,-4.195,-0.15,6.5,Starter,2022
Dallas Keuchel,No,26.75,67.15,-4.195,-0.15,14.3,Starter,2022
Dallas Keuchel,No,26.75,67.15,-4.195,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,67.15,-4.195,0.0,6.5,Starter,2022
Dallas Keuchel,No,26.75,67.15,-4.195,0.0,14.3,Starter,2022
Dallas Keuchel,No,26.75,67.15,-4.195,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,67.15,-4.195,0.05,6.5,Starter,2022
Dallas Keuchel,No,26.75,67.15,-4.195,0.05,14.3,Starter,2022
Dallas Keuchel,No,26.75,67.15,-4.195,0.05,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,67.15,-9.49,-0.15,6.5,Starter,2022
Dallas Keuchel,No,26.75,67.15,-9.49,-0.15,14.3,Starter,2022
Dallas Keuchel,No,26.75,67.15,-9.49,-0.15,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,67.15,-9.49,0.0,6.5,Starter,2022
Dallas Keuchel,No,26.75,67.15,-9.49,0.0,14.3,Starter,2022
Dallas Keuchel,No,26.75,67.15,-9.49,0.0,0.3999999999999999,Starter,2022
Dallas Keuchel,No,26.75,67.15,-9.49,0.05,6.5,Starter,2022
Dallas Keuchel,No,26.75,67.15,-9.49,0.05,14.3,Starter,2022
Dallas Keuchel,No,26.75,67.15,-9.49,0.05,0.3999999999999999,Starter,2022
Damon Jones,No,26.7,38.5,-1.05,0.0,0.0,Reliever,2022
Dane Dunning,No,27.71666666666667,59.38333333333333,-0.9866666666666668,0.1666666666666666,11.183333333333332,Starter,2022
Daniel Bard,No,31.183333333333334,59.3,2.703333333333333,0.3166666666666666,18.816666666666663,Reliever,2022
Daniel Castano,No,20.225,55.6,-1.0175,0.0,8.325,Reliever,2022
Daniel Duarte,No,16.9,78.6,-2.55,-0.1,-7.1,Reliever,2022
Daniel Hudson,No,27.766666666666666,53.23333333333333,1.87,0.2666666666666666,25.83333333333333,Reliever,2022
Daniel Lynch,No,25.0,58.28333333333333,-2.8683333333333336,0.1333333333333333,12.633333333333333,Starter,2022
Daniel Mengden,No,29.55,74.6,-1.09,0.05,20.2,Reliever,2022
