Name,New team offseason 21,CSW%,F-Strike%,RE24,WAR,K-BB%,Type,Year
David Hess,,24.83333333333333,58.96666666666667,-5.603333333333333,-0.3,6.233333333333334,,2021
David McKay,No,20.4,60.9,-4.06,-0.1,0.0,Reliever,2022
David McKay,No,28.6,55.6,-4.06,0.0,-11.1,Reliever,2022
David McKay,No,28.6,55.6,-4.06,0.0,0.0,Reliever,2022
David McKay,No,28.6,55.6,-4.06,-0.1,0.0,Reliever,2022
David McKay,No,28.6,55.6,0.91,0.0,-11.1,Reliever,2022
David McKay,No,28.6,55.6,0.91,0.0,0.0,Reliever,2022
David McKay,No,28.6,55.6,0.91,-0.1,0.0,Reliever,2022
David McKay,No,28.6,60.9,-4.06,0.0,-11.1,Reliever,2022
David McKay,No,28.6,60.9,-4.06,0.0,0.0,Reliever,2022
David McKay,No,28.6,60.9,-4.06,-0.1,-11.1,Reliever,2022
David McKay,No,28.6,60.9,-4.06,-0.1,0.0,Reliever,2022
David McKay,No,28.6,60.9,0.91,0.0,-11.1,Reliever,2022
David McKay,No,28.6,60.9,0.91,0.0,0.0,Reliever,2022
David McKay,No,28.6,60.9,0.91,-0.1,-11.1,Reliever,2022
David McKay,No,20.4,60.9,-4.06,-0.1,-11.1,Reliever,2022
David McKay,No,28.6,60.9,0.91,-0.1,0.0,Reliever,2022
David McKay,No,20.4,55.6,-4.06,0.0,0.0,Reliever,2022
David McKay,No,20.4,55.6,-4.06,-0.1,-11.1,Reliever,2022
David McKay,No,20.4,55.6,-4.06,-0.1,0.0,Reliever,2022
David McKay,No,20.4,55.6,0.91,0.0,-11.1,Reliever,2022
David McKay,No,20.4,55.6,0.91,0.0,0.0,Reliever,2022
David McKay,No,20.4,55.6,0.91,-0.1,-11.1,Reliever,2022
David McKay,No,20.4,55.6,0.91,-0.1,0.0,Reliever,2022
David McKay,No,20.4,60.9,-4.06,0.0,-11.1,Reliever,2022
David McKay,No,20.4,60.9,-4.06,0.0,0.0,Reliever,2022
David McKay,No,20.4,60.9,0.91,-0.1,0.0,Reliever,2022
David McKay,No,20.4,60.9,0.91,-0.1,-11.1,Reliever,2022
David McKay,No,20.4,60.9,0.91,0.0,0.0,Reliever,2022
David McKay,No,20.4,60.9,0.91,0.0,-11.1,Reliever,2022
David McKay,No,20.4,55.6,-4.06,0.0,-11.1,Reliever,2022
David McKay,No,28.6,55.6,-4.06,-0.1,-11.1,Reliever,2022
David McKay,No,28.6,55.6,0.91,-0.1,-11.1,Reliever,2022
David Paulino,,18.8,55.6,-0.96,0.0,0.0,,2021
David Peralta,,25.0,55.6,-2.47,-0.1,11.1,,2021
David Peterson,No,27.8,51.35,-0.1199999999999999,0.2333333333333333,16.333333333333332,Starter,2022
David Peterson,No,27.666666666666668,58.06666666666666,-3.286666666666666,0.1333333333333333,14.3,Starter,2021
David Phelps,No,33.35,57.7,1.905,0.2,40.05,Reliever,2021
David Phelps,No,26.933333333333334,60.55,1.505,0.1333333333333333,12.416666666666666,Reliever,2022
David Price,No,26.066666666666663,63.18333333333334,0.7933333333333334,0.0166666666666666,14.1,Reliever,2022
David Price,No,27.48333333333333,68.05,-0.1933333333333333,0.1166666666666666,11.166666666666666,Reliever,2021
David Robertson,No,31.15,63.5,2.63,0.125,19.825,Reliever,2022
David Robertson,No,34.5,67.95,2.63,0.15,19.825,Reliever,2022
David Robertson,No,31.15,63.5,1.87,0.125,19.825,Reliever,2022
David Robertson,No,31.15,63.5,1.87,0.125,14.65,Reliever,2022
David Robertson,No,31.15,63.5,1.87,0.15,19.825,Reliever,2022
David Robertson,No,34.5,67.95,2.63,0.125,14.65,Reliever,2022
David Robertson,No,34.5,67.95,2.63,0.125,19.825,Reliever,2022
David Robertson,No,34.5,67.95,1.87,0.15,14.65,Reliever,2022
David Robertson,No,34.5,67.95,1.87,0.15,19.825,Reliever,2022
David Robertson,No,34.5,67.95,1.87,0.125,14.65,Reliever,2022
David Robertson,No,34.5,63.5,2.63,0.15,14.65,Reliever,2022
David Robertson,No,34.5,63.5,2.63,0.15,19.825,Reliever,2022
David Robertson,No,34.5,63.5,2.63,0.125,14.65,Reliever,2022
David Robertson,No,31.15,63.5,1.87,0.15,14.65,Reliever,2022
David Robertson,No,34.5,63.5,2.63,0.125,19.825,Reliever,2022
David Robertson,No,34.5,63.5,1.87,0.15,19.825,Reliever,2022
David Robertson,No,34.5,67.95,2.63,0.15,14.65,Reliever,2022
David Robertson,No,34.5,63.5,1.87,0.125,19.825,Reliever,2022
David Robertson,No,31.15,67.95,2.63,0.15,14.65,Reliever,2022
David Robertson,No,31.15,67.95,2.63,0.15,19.825,Reliever,2022
David Robertson,No,31.15,67.95,2.63,0.125,14.65,Reliever,2022
David Robertson,No,31.15,67.95,2.63,0.125,19.825,Reliever,2022
David Robertson,No,31.15,67.95,1.87,0.15,14.65,Reliever,2022
David Robertson,No,31.15,67.95,1.87,0.15,19.825,Reliever,2022
David Robertson,No,31.15,67.95,1.87,0.125,14.65,Reliever,2022
David Robertson,No,31.15,67.95,1.87,0.125,19.825,Reliever,2022
David Robertson,No,31.15,63.5,2.63,0.15,14.65,Reliever,2022
David Robertson,No,31.15,63.5,2.63,0.15,19.825,Reliever,2022
David Robertson,No,31.15,63.5,2.63,0.125,14.65,Reliever,2022
David Robertson,No,34.5,63.5,1.87,0.15,14.65,Reliever,2022
David Robertson,No,34.5,63.5,1.87,0.125,14.65,Reliever,2022
David Robertson,No,34.5,67.95,1.87,0.125,19.825,Reliever,2022
David Robertson,No,31.3,66.0,-1.39,0.1,24.0,Reliever,2021
Davis Martin,No,26.82,65.92,-1.032,0.12,11.66,Reliever,2022
Dean Kremer,No,25.525,65.225,3.235,0.45,11.05,Starter,2022
Dean Kremer,No,22.3,56.525,-3.935,-0.075,7.625,Starter,2021
Dee Strange-Gordon,No,14.3,50.0,-2.47,-0.1,-37.5,Reliever,2022
Deivi Garcia,,28.05,58.35,-0.95,0.05,7.8,,2021
Dellin Betances,,19.0,40.0,-0.48,0.0,0.0,,2021
Demarcus Evans,,24.46,54.6,-1.1740000000000002,0.0,16.259999999999998,,2021
Dennis Santana,No,28.933333333333334,51.56666666666666,-1.36,0.15,10.683333333333332,Reliever,2022
Dennis Santana,No,26.72,55.7,-0.3400000000000002,0.0399999999999999,5.52,Reliever,2021
Denyi Reyes,No,21.15,61.900000000000006,0.77,0.05,4.55,Reliever,2022
Deolis Guerra,,25.55,55.11666666666667,0.8049999999999998,0.0333333333333333,15.316666666666668,,2021
Dereck Rodriguez,No,24.35,56.85,-0.845,-0.0999999999999999,0.7000000000000002,Reliever,2022
Derek Holland,,29.96666666666667,68.10000000000001,-0.6116666666666665,0.0666666666666666,15.633333333333333,,2021
Derek Law,No,28.2,58.8,-2.12,0.1,14.3,Reliever,2022
Derek Law,No,28.2,58.8,-2.12,0.1,0.0,Reliever,2022
Derek Law,No,28.2,58.8,-2.12,0.1,11.8,Reliever,2022
Derek Law,No,28.2,58.8,1.14,-0.2,14.3,Reliever,2022
Derek Law,No,28.2,58.8,1.14,-0.2,0.0,Reliever,2022
Derek Law,No,28.2,58.8,1.14,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,58.8,1.14,0.0,14.3,Reliever,2022
Derek Law,No,28.2,66.2,-3.53,-0.2,14.3,Reliever,2022
Derek Law,No,28.2,58.8,1.14,0.0,11.8,Reliever,2022
Derek Law,No,28.2,58.8,1.14,0.1,14.3,Reliever,2022
Derek Law,No,28.2,58.8,1.14,0.1,0.0,Reliever,2022
Derek Law,No,28.2,58.8,1.14,0.1,11.8,Reliever,2022
Derek Law,No,28.2,58.8,-2.12,0.0,11.8,Reliever,2022
Derek Law,No,28.2,58.8,-3.53,-0.2,14.3,Reliever,2022
Derek Law,No,28.2,58.8,1.14,0.0,0.0,Reliever,2022
Derek Law,No,28.2,58.8,-2.12,0.0,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.0,11.8,Reliever,2022
Derek Law,No,28.2,58.8,-2.12,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.1,14.3,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.1,0.0,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.1,11.8,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,58.8,-2.12,0.0,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.0,14.3,Reliever,2022
Derek Law,No,28.2,58.8,-3.53,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.1,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.1,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.1,11.8,Reliever,2022
Derek Law,No,28.2,58.8,-2.12,-0.2,14.3,Reliever,2022
Derek Law,No,28.2,58.8,-2.12,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.0,0.0,Reliever,2022
Derek Law,No,28.2,58.8,-3.53,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,66.2,-2.12,-0.2,14.3,Reliever,2022
Derek Law,No,28.2,58.8,-3.53,0.0,0.0,Reliever,2022
Derek Law,No,28.2,57.1,-2.12,-0.2,14.3,Reliever,2022
Derek Law,No,28.2,66.2,-3.53,0.1,11.8,Reliever,2022
Derek Law,No,28.2,66.2,-3.53,0.1,0.0,Reliever,2022
Derek Law,No,28.2,66.2,-3.53,0.1,14.3,Reliever,2022
Derek Law,No,28.2,66.2,-3.53,0.0,11.8,Reliever,2022
Derek Law,No,28.2,66.2,-3.53,0.0,0.0,Reliever,2022
Derek Law,No,28.2,66.2,-3.53,0.0,14.3,Reliever,2022
Derek Law,No,28.2,66.2,-3.53,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,66.2,-3.53,-0.2,0.0,Reliever,2022
Derek Law,No,28.2,66.2,1.14,0.1,11.8,Reliever,2022
Derek Law,No,28.2,66.2,1.14,0.1,0.0,Reliever,2022
Derek Law,No,28.2,66.2,1.14,0.1,14.3,Reliever,2022
Derek Law,No,28.2,66.2,1.14,0.0,11.8,Reliever,2022
Derek Law,No,28.2,66.2,1.14,0.0,0.0,Reliever,2022
Derek Law,No,28.2,66.2,1.14,0.0,14.3,Reliever,2022
Derek Law,No,28.2,66.2,1.14,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,66.2,1.14,-0.2,0.0,Reliever,2022
Derek Law,No,28.2,58.8,-3.53,0.0,11.8,Reliever,2022
Derek Law,No,28.2,58.8,-3.53,0.1,14.3,Reliever,2022
Derek Law,No,28.2,58.8,-3.53,0.1,0.0,Reliever,2022
Derek Law,No,28.2,58.8,-3.53,0.1,11.8,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.0,11.8,Reliever,2022
Derek Law,No,28.2,66.2,-2.12,-0.2,0.0,Reliever,2022
Derek Law,No,28.2,58.8,-3.53,0.0,14.3,Reliever,2022
Derek Law,No,28.2,66.2,-2.12,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,66.2,-2.12,0.0,0.0,Reliever,2022
Derek Law,No,28.2,66.2,-2.12,0.0,11.8,Reliever,2022
Derek Law,No,28.2,66.2,-2.12,0.1,14.3,Reliever,2022
Derek Law,No,28.2,66.2,-2.12,0.1,0.0,Reliever,2022
Derek Law,No,28.2,66.2,-2.12,0.1,11.8,Reliever,2022
Derek Law,No,28.2,66.2,1.14,-0.2,14.3,Reliever,2022
Derek Law,No,28.2,66.2,-2.12,0.0,14.3,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.0,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.1,14.3,Reliever,2022
Derek Law,No,26.9,57.1,1.14,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.1,11.8,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.1,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.1,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.0,11.8,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.0,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.0,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.1,11.8,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.1,0.0,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.1,14.3,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.0,11.8,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.0,0.0,Reliever,2022
Derek Law,No,28.75,58.15,-1.815,-0.05,9.0,Reliever,2021
Derek Law,No,26.9,58.8,-2.12,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.0,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.0,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.0,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.0,11.8,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.1,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.1,11.8,Reliever,2022
Derek Law,No,26.9,58.8,1.14,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,58.8,1.14,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,58.8,1.14,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.0,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.1,14.3,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.0,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.0,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.1,14.3,Reliever,2022
Derek Law,No,26.9,57.1,1.14,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,57.1,1.14,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.1,11.8,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.1,0.0,Reliever,2022
Derek Law,No,28.2,57.1,-2.12,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.0,11.8,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.0,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.0,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.1,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.1,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.1,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.0,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.0,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.0,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.1,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.1,11.8,Reliever,2022
Derek Law,No,26.9,66.2,1.14,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,66.2,1.14,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,66.2,1.14,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.0,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.0,11.8,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.0,0.0,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.1,14.3,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.1,0.0,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.1,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.0,11.8,Reliever,2022
Derek Law,No,28.2,57.1,-2.12,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,57.1,1.14,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,57.1,-2.12,0.0,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.1,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.1,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.1,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.0,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.0,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,0.0,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-3.53,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.1,11.8,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.1,0.0,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.1,14.3,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.0,11.8,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.0,0.0,Reliever,2022
Derek Law,No,26.9,66.2,1.14,0.0,14.3,Reliever,2022
Derek Law,No,26.9,66.2,1.14,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,66.2,1.14,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,66.2,1.14,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.1,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.1,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.1,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.0,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.0,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,0.0,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.0,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.1,11.8,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.1,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.1,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.0,11.8,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.0,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,0.0,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-3.53,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.1,11.8,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.1,0.0,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.1,14.3,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.0,11.8,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.0,0.0,Reliever,2022
Derek Law,No,26.9,57.1,1.14,0.0,14.3,Reliever,2022
Derek Law,No,26.9,57.1,1.14,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,57.1,-2.12,0.0,14.3,Reliever,2022
Derek Law,No,26.9,57.1,1.14,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.1,11.8,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.1,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.1,14.3,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.0,11.8,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,0.0,0.0,Reliever,2022
Derek Law,No,26.9,57.1,-2.12,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,57.1,1.14,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,-0.2,14.3,Reliever,2022
Derek Law,No,28.2,57.1,-3.53,0.1,11.8,Reliever,2022
Derek Law,No,28.2,57.1,-3.53,0.1,0.0,Reliever,2022
Derek Law,No,28.2,57.1,-3.53,0.1,14.3,Reliever,2022
Derek Law,No,28.2,57.1,-3.53,0.0,11.8,Reliever,2022
Derek Law,No,28.2,57.1,-3.53,0.0,0.0,Reliever,2022
Derek Law,No,28.2,57.1,-3.53,0.0,14.3,Reliever,2022
Derek Law,No,28.2,57.1,-3.53,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,57.1,-3.53,-0.2,0.0,Reliever,2022
Derek Law,No,28.2,57.1,-3.53,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,-0.2,0.0,Reliever,2022
Derek Law,No,28.2,57.1,1.14,0.1,0.0,Reliever,2022
Derek Law,No,28.2,57.1,1.14,0.0,11.8,Reliever,2022
Derek Law,No,28.2,57.1,1.14,0.0,0.0,Reliever,2022
Derek Law,No,28.2,57.1,1.14,0.0,14.3,Reliever,2022
Derek Law,No,28.2,57.1,1.14,-0.2,0.0,Reliever,2022
Derek Law,No,28.2,57.1,1.14,-0.2,14.3,Reliever,2022
Derek Law,No,28.2,57.1,-2.12,0.1,11.8,Reliever,2022
Derek Law,No,28.2,57.1,-2.12,0.1,0.0,Reliever,2022
Derek Law,No,28.2,57.1,-2.12,0.1,14.3,Reliever,2022
Derek Law,No,28.2,57.1,-2.12,0.0,11.8,Reliever,2022
Derek Law,No,26.9,66.2,-2.12,-0.2,0.0,Reliever,2022
Derek Law,No,28.2,57.1,1.14,0.1,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,-0.2,11.8,Reliever,2022
Derek Law,No,28.2,57.1,1.14,0.1,11.8,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.0,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.1,11.8,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.0,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.1,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.0,11.8,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.0,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.0,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.1,11.8,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.1,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-3.53,0.1,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.1,11.8,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.0,11.8,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.0,0.0,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.0,14.3,Reliever,2022
Derek Law,No,26.9,58.8,1.14,-0.2,11.8,Reliever,2022
Derek Law,No,26.9,58.8,1.14,-0.2,0.0,Reliever,2022
Derek Law,No,26.9,58.8,1.14,-0.2,14.3,Reliever,2022
Derek Law,No,26.9,58.8,1.14,0.1,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.1,0.0,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.1,14.3,Reliever,2022
Derek Law,No,26.9,58.8,-2.12,0.0,11.8,Reliever,2022
Devin Smeltzer,No,26.9,52.9,2.03,0.0,11.8,Starter,2021
Devin Smeltzer,No,24.6,60.25,0.615,0.0249999999999999,5.85,Starter,2022
Devin Williams,No,34.86666666666667,58.65,1.471666666666667,0.25,26.183333333333334,Reliever,2021
Devin Williams,No,33.96666666666666,58.16666666666666,2.078333333333333,0.35,27.48333333333333,Reliever,2022
Diego Castillo,No,31.73333333333333,56.36666666666667,1.0066666666666666,0.0833333333333333,24.183333333333334,Reliever,2021
Diego Castillo,No,27.8,55.583333333333336,-0.7016666666666667,0.0499999999999999,14.45,Reliever,2022
Diego Castillo (PIT),No,22.05,28.6,-3.495,-0.05,-13.4,Reliever,2022
Dietrich Enns,,25.85,65.95,1.885,0.3,21.15,,2021
Dillon Maples,,29.660000000000004,50.84,0.772,0.0,7.779999999999999,,2021
Dillon Peters,No,27.35,74.35,0.585,0.25,11.25,Reliever,2021
Dillon Peters,No,25.42,60.98,-0.292,0.0,3.86,Reliever,2022
Dillon Tate,No,27.366666666666664,61.78333333333334,-0.7466666666666667,0.0666666666666666,7.8,Reliever,2021
Dillon Tate,No,29.65,64.53333333333333,2.4616666666666664,0.0833333333333333,15.783333333333331,Reliever,2022
Dinelson Lamet,No,32.9,54.4,0.5050000000000001,0.15,7.266666666666666,Reliever,2022
Dinelson Lamet,No,32.9,66.43333333333334,-3.686666666666667,-0.0333333333333333,21.1,Reliever,2022
Dinelson Lamet,No,32.9,66.43333333333334,-3.686666666666667,-0.0333333333333333,7.266666666666666,Reliever,2022
Dinelson Lamet,No,32.9,54.4,0.5050000000000001,0.15,21.1,Reliever,2022
Dinelson Lamet,No,32.9,54.4,0.5050000000000001,-0.0333333333333333,21.1,Reliever,2022
Dinelson Lamet,No,32.9,66.43333333333334,-3.686666666666667,0.15,7.266666666666666,Reliever,2022
Dinelson Lamet,No,32.9,54.4,-3.686666666666667,0.15,21.1,Reliever,2022
Dinelson Lamet,No,32.9,54.4,-3.686666666666667,0.15,7.266666666666666,Reliever,2022
Dinelson Lamet,No,32.9,54.4,-3.686666666666667,-0.0333333333333333,21.1,Reliever,2022
Dinelson Lamet,No,32.9,54.4,-3.686666666666667,-0.0333333333333333,7.266666666666666,Reliever,2022
Dinelson Lamet,No,31.9,64.625,0.2049999999999999,0.175,20.65,Reliever,2021
Dinelson Lamet,No,32.9,54.4,0.5050000000000001,-0.0333333333333333,7.266666666666666,Reliever,2022
Dinelson Lamet,No,32.9,66.43333333333334,-3.686666666666667,0.15,21.1,Reliever,2022
Dinelson Lamet,No,30.83333333333333,66.43333333333334,-3.686666666666667,0.15,21.1,Reliever,2022
Dinelson Lamet,No,32.9,66.43333333333334,0.5050000000000001,-0.0333333333333333,21.1,Reliever,2022
Dinelson Lamet,No,30.83333333333333,66.43333333333334,0.5050000000000001,-0.0333333333333333,7.266666666666666,Reliever,2022
Dinelson Lamet,No,30.83333333333333,66.43333333333334,-3.686666666666667,0.15,7.266666666666666,Reliever,2022
Dinelson Lamet,No,30.83333333333333,66.43333333333334,-3.686666666666667,-0.0333333333333333,21.1,Reliever,2022
