#,Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,MonthSeason,MonthYear
61,Tyler Mahle,CIN,31.1,26.4%,59.1%,41.7%,55.8%,83.4%,74.1%,46.7%,22.2,2,2022-05-01
62,Ranger Suarez,PHI,29.2,26.2%,64.6%,44.8%,58.4%,91.6%,81.6%,48.5%,22.1,2,2022-05-01
63,Humberto Castellanos,ARI,30.1,26.0%,65.9%,47.1%,73.0%,84.3%,81.3%,52.7%,22.8,2,2022-05-01
64,Kyle Freeland,COL,33.2,25.9%,71.6%,48.5%,52.9%,88.4%,78.8%,49.4%,23.7,2,2022-05-01
65,Shane Bieber,CLE,24.1,25.8%,64.2%,45.0%,38.8%,86.9%,73.1%,50.0%,21.0,2,2022-05-01
66,Yusei Kikuchi,TOR,26.2,24.9%,64.1%,46.5%,47.9%,81.6%,73.5%,55.1%,25.6,2,2022-05-01
67,Chris Bassitt,NYM,35.0,22.6%,62.1%,44.4%,66.7%,81.3%,77.9%,55.2%,23.7,2,2022-05-01
68,Brad Keller,KCR,30.0,21.8%,65.3%,46.0%,53.3%,88.8%,81.3%,55.7%,19.2,2,2022-05-01
69,Erick Fedde,WSN,29.0,18.2%,59.7%,41.7%,65.9%,85.8%,82.0%,56.7%,23.2,2,2022-05-01
