#,Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,MonthSeason,MonthYear
61,Tyler Mahle,CIN,31.1,26.4%,59.9%,41.7%,56.8%,83.2%,74.1%,45.6%,22.2,2,2022-05-01
62,Kyle Freeland,COL,33.2,26.3%,71.9%,48.5%,52.8%,88.8%,78.8%,48.7%,23.7,2,2022-05-01
63,Shane Bieber,CLE,24.1,25.5%,64.1%,45.0%,35.4%,87.8%,73.1%,50.5%,21.0,2,2022-05-01
64,Ranger Suarez,PHI,29.2,25.3%,64.3%,44.8%,59.7%,90.2%,81.6%,50.1%,22.1,2,2022-05-01
65,Jakob Junis,SFG,27.0,24.7%,57.9%,42.7%,53.3%,90.3%,80.5%,54.0%,18.5,2,2022-05-01
66,Yusei Kikuchi,TOR,26.2,24.6%,64.0%,46.5%,44.7%,82.4%,73.5%,55.6%,25.6,2,2022-05-01
67,Chris Bassitt,NYM,35.0,22.8%,61.7%,44.4%,65.0%,81.8%,77.9%,55.6%,23.7,2,2022-05-01
68,Brad Keller,KCR,30.0,19.4%,67.2%,46.0%,52.5%,87.9%,81.3%,55.7%,19.2,2,2022-05-01
69,Erick Fedde,WSN,29.0,17.9%,60.5%,41.7%,65.9%,85.8%,82.0%,56.0%,23.2,2,2022-05-01
