#,Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,MonthSeason,MonthYear
61,Zach Davies,ARI,-0.46,-2.42,1.96,-4.40,-0.46,0.96,0.99,0.88,1.57,6,-0.18,-0.30,0,0,2,5
62,Alex Cobb,SFG,-0.58,-2.51,1.93,-8.73,-0.88,0.88,0.80,0.88,0.78,6,-0.20,-0.47,0,0,2,5
63,Bruce Zimmermann,BAL,-0.59,-2.59,2.00,-5.45,-0.57,0.81,0.86,0.87,1.18,6,-1.55,0.82,0,0,2,5
64,Zach Plesac,CLE,-0.61,-2.49,1.88,-6.29,-0.67,0.96,0.84,0.89,1.02,5,-0.21,-0.42,0,0,2,5
65,Josiah Gray,WSN,-0.65,-2.48,1.83,-4.85,-0.47,0.82,0.74,0.83,0.65,6,-0.71,-0.08,0,0,2,5
66,Brad Keller,KCR,-0.68,-2.20,1.52,-4.48,-0.51,0.74,0.77,0.87,0.94,5,-0.60,-0.32,0,0,2,5
67,Zack Greinke,KCR,-0.68,-3.01,2.32,-8.01,-0.73,1.08,0.95,0.85,1.41,6,-0.63,0.00,0,0,2,5
68,Robbie Ray,SEA,-0.72,-2.89,2.17,-4.83,-0.54,0.97,0.84,0.87,0.83,5,-0.28,-0.47,0,0,2,5
69,German Marquez,COL,-0.85,-2.45,1.60,-7.08,-0.65,0.74,0.66,0.87,0.25,5,-0.23,-0.92,0,0,2,5
