#,Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,MonthSeason,MonthYear
61,Johnny Cueto,CHW,-0.61,-3.02,2.41,-5.86,-0.67,0.99,0.94,0.88,1.16,6,-0.18,-0.43,0,0,6,9
62,Framber Valdez,HOU,-0.61,-3.21,2.60,-2.70,-0.29,1.06,0.87,0.88,1.08,5,0.23,-0.81,0,0,6,9
63,Tyler Alexander,DET,-0.62,-2.21,1.59,-4.57,-0.48,0.69,0.72,0.88,0.48,6,-0.51,-0.39,0,0,6,9
64,Cole Irvin,OAK,-0.71,-2.86,2.15,-10.83,-1.23,0.91,0.81,0.88,0.76,6,-1.02,0.24,0,0,6,9
65,Marco Gonzales,SEA,-0.84,-3.09,2.26,-4.59,-0.49,0.89,0.88,0.87,0.68,6,-0.48,-0.46,0,0,6,9
